Id,MSSubClass,LotFrontage,LotArea,YearBuilt,YearRemodAdd,TotalBsmtSF,1stFlrSF,GrLivArea,GarageYrBlt,MoSold,YrSold,SalePrice,Base
770.0,60.0,47.0,53504.0,2003.0,2003.0,1650.0,1690.0,3279.0,2003.0,6.0,2010.0,538000.0,1.0
772.0,20.0,67.0,8877.0,1951.0,1951.0,836.0,1220.0,1220.0,1951.0,4.0,2006.0,102000.0,1.0
773.0,80.0,94.0,7819.0,1976.0,1976.0,1029.0,1117.0,1117.0,1976.0,3.0,2010.0,107000.0,1.0
774.0,20.0,70.0,10150.0,1958.0,1958.0,912.0,912.0,912.0,1958.0,7.0,2007.0,114500.0,1.0
775.0,20.0,110.0,14226.0,2006.0,2006.0,1935.0,1973.0,1973.0,2006.0,7.0,2007.0,395000.0,1.0
776.0,120.0,32.0,4500.0,1998.0,1998.0,1204.0,1204.0,1204.0,1998.0,6.0,2009.0,162000.0,1.0
777.0,20.0,86.0,11210.0,2005.0,2006.0,1614.0,1614.0,1614.0,2005.0,7.0,2006.0,221500.0,1.0
778.0,20.0,100.0,13350.0,1974.0,1974.0,864.0,894.0,894.0,1974.0,6.0,2006.0,142500.0,1.0
779.0,90.0,60.0,8400.0,1977.0,1977.0,0.0,2020.0,2020.0,1977.0,10.0,2007.0,144000.0,1.0
780.0,90.0,78.0,10530.0,1977.0,1977.0,975.0,1004.0,1004.0,1977.0,5.0,2006.0,135000.0,1.0
781.0,20.0,63.0,7875.0,1995.0,1996.0,1237.0,1253.0,1253.0,1995.0,6.0,2007.0,176000.0,1.0
782.0,60.0,65.0,7153.0,1992.0,1992.0,761.0,810.0,1603.0,1992.0,7.0,2006.0,175900.0,1.0
783.0,20.0,67.0,16285.0,2001.0,2002.0,1413.0,1430.0,1430.0,2001.0,6.0,2009.0,187100.0,1.0
787.0,50.0,60.0,10800.0,1915.0,1950.0,686.0,966.0,1652.0,1961.0,6.0,2010.0,139000.0,1.0
788.0,60.0,76.0,10142.0,2004.0,2004.0,956.0,956.0,2084.0,2004.0,1.0,2010.0,233000.0,1.0
789.0,20.0,50.0,6000.0,1954.0,2000.0,901.0,901.0,901.0,1954.0,8.0,2008.0,107900.0,1.0
791.0,120.0,43.0,3182.0,2005.0,2006.0,1145.0,1145.0,1145.0,2005.0,9.0,2009.0,160200.0,1.0
793.0,60.0,92.0,9920.0,1996.0,1997.0,1117.0,1127.0,2013.0,1997.0,6.0,2007.0,269790.0,1.0
794.0,20.0,76.0,9158.0,2007.0,2007.0,1496.0,1496.0,1496.0,2007.0,6.0,2007.0,225000.0,1.0
796.0,60.0,70.0,8400.0,1980.0,1981.0,650.0,888.0,1564.0,1980.0,4.0,2010.0,171000.0,1.0
797.0,20.0,71.0,8197.0,1977.0,1977.0,660.0,1285.0,1285.0,1977.0,4.0,2007.0,143500.0,1.0
798.0,20.0,57.0,7677.0,1953.0,1953.0,773.0,773.0,773.0,1953.0,4.0,2008.0,110000.0,1.0
799.0,60.0,104.0,13518.0,2008.0,2009.0,1926.0,1966.0,3140.0,2009.0,7.0,2009.0,485000.0,1.0
800.0,50.0,60.0,7200.0,1937.0,1950.0,731.0,981.0,1768.0,1939.0,6.0,2007.0,175000.0,1.0
801.0,60.0,79.0,12798.0,1997.0,1997.0,616.0,616.0,1688.0,1997.0,5.0,2008.0,200000.0,1.0
802.0,30.0,40.0,4800.0,1916.0,1990.0,1196.0,1196.0,1196.0,1957.0,7.0,2007.0,109900.0,1.0
803.0,60.0,63.0,8199.0,2005.0,2005.0,728.0,728.0,1456.0,2005.0,10.0,2008.0,189000.0,1.0
804.0,60.0,107.0,13891.0,2008.0,2009.0,1734.0,1734.0,2822.0,2009.0,1.0,2009.0,582933.0,1.0
805.0,20.0,75.0,9000.0,1954.0,1954.0,936.0,1128.0,1128.0,1954.0,6.0,2006.0,118000.0,1.0
806.0,20.0,91.0,12274.0,2008.0,2008.0,1417.0,1428.0,1428.0,2008.0,7.0,2008.0,227680.0,1.0
807.0,80.0,75.0,9750.0,1967.0,1967.0,980.0,980.0,980.0,1967.0,10.0,2006.0,135500.0,1.0
808.0,70.0,144.0,21384.0,1923.0,2004.0,1324.0,1072.0,1576.0,1923.0,5.0,2009.0,223500.0,1.0
809.0,80.0,85.0,13400.0,1966.0,1966.0,1024.0,1086.0,1086.0,1966.0,6.0,2006.0,159950.0,1.0
810.0,75.0,90.0,8100.0,1898.0,1965.0,849.0,1075.0,2138.0,1910.0,11.0,2009.0,106000.0,1.0
811.0,20.0,78.0,10140.0,1974.0,1999.0,1040.0,1309.0,1309.0,1974.0,1.0,2006.0,181000.0,1.0
813.0,20.0,66.0,8712.0,1952.0,1952.0,540.0,1044.0,1044.0,1952.0,6.0,2010.0,55993.0,1.0
814.0,20.0,75.0,9750.0,1958.0,1958.0,1442.0,1442.0,1442.0,1958.0,4.0,2007.0,157900.0,1.0
815.0,50.0,45.0,8248.0,1918.0,1950.0,686.0,686.0,1250.0,1955.0,7.0,2006.0,116000.0,1.0
816.0,20.0,48.0,12137.0,1998.0,1998.0,1649.0,1661.0,1661.0,1998.0,5.0,2010.0,224900.0,1.0
819.0,80.0,80.0,8816.0,1971.0,1971.0,1010.0,1052.0,1052.0,1971.0,6.0,2010.0,155000.0,1.0
820.0,120.0,44.0,6371.0,2009.0,2010.0,1358.0,1358.0,1358.0,2010.0,6.0,2010.0,224000.0,1.0
821.0,60.0,72.0,7226.0,2003.0,2003.0,798.0,798.0,1640.0,2003.0,6.0,2008.0,183000.0,1.0
822.0,20.0,60.0,6000.0,1953.0,1953.0,936.0,936.0,936.0,1974.0,2.0,2009.0,93000.0,1.0
824.0,50.0,60.0,9900.0,1940.0,1950.0,778.0,944.0,1489.0,1940.0,7.0,2009.0,139500.0,1.0
825.0,20.0,81.0,11216.0,2006.0,2006.0,1489.0,1489.0,1489.0,2006.0,6.0,2006.0,232600.0,1.0
826.0,20.0,114.0,14803.0,2007.0,2008.0,2078.0,2084.0,2084.0,2007.0,6.0,2008.0,385000.0,1.0
828.0,20.0,65.0,8529.0,2001.0,2001.0,1454.0,1434.0,1434.0,2001.0,4.0,2009.0,189000.0,1.0
830.0,160.0,24.0,2544.0,2005.0,2005.0,600.0,520.0,1223.0,2005.0,7.0,2006.0,147400.0,1.0
831.0,20.0,80.0,11900.0,1957.0,1957.0,1392.0,1392.0,1392.0,1957.0,6.0,2008.0,166000.0,1.0
832.0,160.0,30.0,3180.0,2005.0,2005.0,600.0,520.0,1200.0,2005.0,6.0,2006.0,151000.0,1.0
833.0,60.0,44.0,9548.0,2003.0,2003.0,941.0,941.0,1829.0,2003.0,1.0,2010.0,237000.0,1.0
834.0,20.0,100.0,10004.0,1964.0,1964.0,1516.0,1516.0,1516.0,1964.0,2.0,2009.0,167000.0,1.0
835.0,20.0,75.0,7875.0,1961.0,1961.0,1144.0,1144.0,1144.0,1961.0,9.0,2008.0,139950.0,1.0
836.0,20.0,60.0,9600.0,1950.0,1995.0,1067.0,1067.0,1067.0,1996.0,2.0,2010.0,128000.0,1.0
837.0,30.0,90.0,8100.0,1948.0,1973.0,1559.0,1559.0,1559.0,1948.0,6.0,2007.0,153500.0,1.0
838.0,160.0,21.0,1680.0,1973.0,1973.0,483.0,483.0,987.0,1973.0,11.0,2008.0,100000.0,1.0
839.0,20.0,75.0,9525.0,1995.0,2006.0,1099.0,1099.0,1099.0,1999.0,6.0,2008.0,144000.0,1.0
840.0,50.0,70.0,11767.0,1946.0,1995.0,768.0,768.0,1200.0,1946.0,5.0,2008.0,130500.0,1.0
842.0,70.0,60.0,10440.0,1904.0,2002.0,650.0,958.0,1539.0,1983.0,6.0,2008.0,157500.0,1.0
843.0,80.0,82.0,9020.0,1966.0,1966.0,1127.0,1165.0,1165.0,1966.0,5.0,2008.0,174900.0,1.0
845.0,50.0,100.0,12665.0,1915.0,1950.0,876.0,876.0,1416.0,1949.0,6.0,2008.0,153900.0,1.0
847.0,60.0,75.0,9317.0,1993.0,1993.0,740.0,1006.0,1775.0,1993.0,7.0,2009.0,213000.0,1.0
848.0,20.0,36.0,15523.0,1972.0,1972.0,864.0,864.0,864.0,1972.0,8.0,2009.0,133500.0,1.0
849.0,50.0,75.0,45600.0,1908.0,1997.0,907.0,1307.0,2358.0,1908.0,9.0,2008.0,240000.0,1.0
850.0,80.0,80.0,9600.0,1976.0,1994.0,528.0,1094.0,1855.0,1976.0,8.0,2007.0,187000.0,1.0
851.0,120.0,36.0,4435.0,2003.0,2003.0,848.0,848.0,848.0,2003.0,11.0,2007.0,131500.0,1.0
853.0,75.0,53.0,7128.0,1941.0,1950.0,918.0,918.0,1646.0,1941.0,8.0,2007.0,164000.0,1.0
855.0,20.0,102.0,17920.0,1955.0,1974.0,1763.0,1779.0,1779.0,1955.0,7.0,2006.0,170000.0,1.0
858.0,60.0,65.0,8125.0,1994.0,1995.0,702.0,702.0,1481.0,1994.0,3.0,2009.0,174000.0,1.0
859.0,20.0,80.0,10400.0,1976.0,1976.0,1090.0,1370.0,1370.0,1976.0,6.0,2009.0,152000.0,1.0
861.0,50.0,55.0,7642.0,1918.0,1998.0,912.0,912.0,1426.0,1925.0,6.0,2007.0,189950.0,1.0
862.0,190.0,75.0,11625.0,1965.0,1965.0,1039.0,1039.0,1039.0,1965.0,4.0,2010.0,131500.0,1.0
863.0,20.0,81.0,9672.0,1984.0,1985.0,1040.0,1097.0,1097.0,1986.0,5.0,2010.0,152000.0,1.0
864.0,20.0,70.0,7931.0,1959.0,1959.0,1148.0,1148.0,1148.0,1959.0,7.0,2009.0,132500.0,1.0
865.0,20.0,72.0,8640.0,2007.0,2008.0,1372.0,1372.0,1372.0,2008.0,5.0,2008.0,250580.0,1.0
867.0,20.0,67.0,10656.0,2006.0,2007.0,1638.0,1646.0,1646.0,2007.0,11.0,2007.0,248900.0,1.0
868.0,20.0,85.0,6970.0,1961.0,1961.0,1040.0,1120.0,1120.0,1961.0,5.0,2007.0,129000.0,1.0
870.0,60.0,80.0,9938.0,1993.0,1994.0,1050.0,1062.0,1949.0,1993.0,6.0,2010.0,236000.0,1.0
871.0,20.0,60.0,6600.0,1962.0,1962.0,894.0,894.0,894.0,1962.0,8.0,2009.0,109500.0,1.0
872.0,60.0,70.0,8750.0,1998.0,1998.0,804.0,804.0,1682.0,1998.0,6.0,2010.0,200500.0,1.0
873.0,20.0,74.0,8892.0,1953.0,1996.0,105.0,910.0,910.0,1953.0,10.0,2008.0,116000.0,1.0
874.0,40.0,60.0,12144.0,1949.0,1950.0,832.0,1036.0,1268.0,1949.0,9.0,2009.0,133000.0,1.0
875.0,50.0,52.0,5720.0,1941.0,1950.0,676.0,676.0,1131.0,1941.0,8.0,2009.0,66500.0,1.0
876.0,60.0,75.0,9000.0,2007.0,2007.0,1184.0,1184.0,2610.0,2007.0,8.0,2007.0,303477.0,1.0
877.0,20.0,94.0,25286.0,1963.0,1963.0,1064.0,1040.0,1040.0,1963.0,1.0,2007.0,132250.0,1.0
878.0,60.0,74.0,8834.0,2004.0,2005.0,1462.0,1462.0,2224.0,2004.0,6.0,2009.0,350000.0,1.0
879.0,85.0,88.0,11782.0,1961.0,1995.0,1109.0,1155.0,1155.0,1987.0,6.0,2010.0,148000.0,1.0
881.0,20.0,60.0,7024.0,2005.0,2006.0,1090.0,1090.0,1090.0,2005.0,6.0,2007.0,157000.0,1.0
882.0,50.0,44.0,13758.0,1990.0,1991.0,1156.0,1187.0,1717.0,1990.0,4.0,2007.0,187500.0,1.0
884.0,75.0,60.0,6204.0,1912.0,1950.0,795.0,954.0,2230.0,1997.0,3.0,2006.0,118500.0,1.0
885.0,20.0,65.0,7150.0,1967.0,1967.0,892.0,892.0,892.0,1967.0,7.0,2009.0,100000.0,1.0
886.0,120.0,50.0,5119.0,1999.0,2000.0,1698.0,1709.0,1709.0,1999.0,1.0,2008.0,328900.0,1.0
887.0,90.0,70.0,8393.0,1959.0,2005.0,1626.0,1712.0,1712.0,2005.0,6.0,2006.0,145000.0,1.0
888.0,50.0,59.0,16466.0,1955.0,1955.0,816.0,872.0,1393.0,1955.0,4.0,2008.0,135500.0,1.0
889.0,20.0,95.0,15865.0,1970.0,1970.0,2217.0,2217.0,2217.0,1970.0,10.0,2007.0,268000.0,1.0
890.0,20.0,128.0,12160.0,1953.0,1953.0,1505.0,1505.0,1505.0,1953.0,2.0,2009.0,149500.0,1.0
891.0,50.0,60.0,8064.0,1949.0,2006.0,672.0,672.0,924.0,2003.0,7.0,2007.0,122900.0,1.0
892.0,60.0,70.0,11184.0,1978.0,1978.0,918.0,918.0,1683.0,1978.0,7.0,2009.0,172500.0,1.0
893.0,20.0,70.0,8414.0,1963.0,2003.0,1059.0,1068.0,1068.0,1963.0,2.0,2006.0,154500.0,1.0
895.0,90.0,64.0,7018.0,1979.0,1979.0,0.0,1535.0,1535.0,1979.0,6.0,2009.0,118858.0,1.0
896.0,60.0,71.0,7056.0,1963.0,1963.0,780.0,983.0,1796.0,1963.0,10.0,2008.0,140000.0,1.0
897.0,30.0,50.0,8765.0,1936.0,1950.0,951.0,951.0,951.0,1936.0,4.0,2006.0,106500.0,1.0
898.0,90.0,64.0,7018.0,1979.0,1979.0,0.0,1120.0,2240.0,1979.0,6.0,2009.0,142953.0,1.0
899.0,20.0,100.0,12919.0,2009.0,2010.0,2330.0,2364.0,2364.0,2009.0,3.0,2010.0,611657.0,1.0
900.0,20.0,65.0,6993.0,1961.0,1994.0,912.0,1236.0,1236.0,1961.0,6.0,2006.0,135000.0,1.0
902.0,20.0,64.0,8712.0,1957.0,2000.0,992.0,1306.0,1306.0,1968.0,5.0,2009.0,153000.0,1.0
903.0,60.0,63.0,7875.0,2003.0,2003.0,783.0,807.0,1509.0,2003.0,7.0,2006.0,180000.0,1.0
904.0,20.0,50.0,14859.0,2006.0,2006.0,1670.0,1670.0,1670.0,2006.0,8.0,2006.0,240000.0,1.0
906.0,20.0,80.0,9920.0,1954.0,1954.0,1056.0,1063.0,1063.0,1954.0,2.0,2010.0,128000.0,1.0
907.0,20.0,116.0,13501.0,2006.0,2006.0,1623.0,1636.0,1636.0,2006.0,6.0,2007.0,255000.0,1.0
908.0,50.0,86.0,11500.0,1936.0,1987.0,1017.0,1020.0,2057.0,1936.0,6.0,2006.0,250000.0,1.0
910.0,60.0,149.0,12589.0,2005.0,2005.0,742.0,742.0,1484.0,2005.0,6.0,2009.0,174000.0,1.0
911.0,90.0,80.0,11600.0,1960.0,1960.0,1105.0,1105.0,2274.0,1960.0,1.0,2010.0,154300.0,1.0
913.0,30.0,51.0,6120.0,1925.0,1950.0,768.0,1015.0,1015.0,1925.0,7.0,2006.0,88000.0,1.0
914.0,90.0,82.0,6270.0,1949.0,1950.0,1001.0,1001.0,2002.0,1949.0,8.0,2007.0,145000.0,1.0
915.0,160.0,30.0,3000.0,2009.0,2009.0,612.0,612.0,1224.0,2009.0,6.0,2009.0,173733.0,1.0
916.0,160.0,21.0,2001.0,1970.0,1970.0,546.0,546.0,1092.0,1970.0,1.0,2007.0,75000.0,1.0
917.0,20.0,50.0,9000.0,1949.0,1950.0,480.0,480.0,480.0,1958.0,10.0,2006.0,35311.0,1.0
919.0,60.0,103.0,13125.0,1991.0,1991.0,1104.0,912.0,2127.0,1991.0,11.0,2007.0,238000.0,1.0
920.0,20.0,87.0,11029.0,1958.0,2002.0,1184.0,1414.0,1414.0,1990.0,5.0,2008.0,176500.0,1.0
921.0,60.0,70.0,8462.0,1994.0,1994.0,928.0,936.0,1721.0,1994.0,7.0,2007.0,201000.0,1.0
923.0,20.0,65.0,10237.0,2005.0,2006.0,1316.0,1316.0,1316.0,2005.0,10.0,2006.0,169990.0,1.0
924.0,120.0,50.0,8012.0,1993.0,1994.0,1604.0,1617.0,1617.0,1993.0,7.0,2008.0,193000.0,1.0
925.0,20.0,79.0,10240.0,1980.0,1980.0,1686.0,1686.0,1686.0,1980.0,5.0,2006.0,207500.0,1.0
927.0,60.0,93.0,11999.0,2003.0,2004.0,1181.0,1234.0,2374.0,2003.0,5.0,2007.0,285000.0,1.0
931.0,20.0,73.0,8925.0,2007.0,2007.0,1466.0,1466.0,1466.0,2007.0,7.0,2009.0,201000.0,1.0
932.0,20.0,70.0,9100.0,1965.0,1965.0,925.0,925.0,925.0,1965.0,7.0,2009.0,117500.0,1.0
933.0,20.0,84.0,11670.0,2006.0,2006.0,1905.0,1905.0,1905.0,2006.0,3.0,2007.0,320000.0,1.0
934.0,20.0,63.0,8487.0,2004.0,2004.0,1500.0,1500.0,1500.0,2004.0,8.0,2009.0,190000.0,1.0
935.0,20.0,313.0,27650.0,1960.0,2007.0,585.0,2069.0,2069.0,1960.0,11.0,2008.0,242000.0,1.0
936.0,30.0,52.0,5825.0,1926.0,1953.0,600.0,747.0,747.0,1953.0,6.0,2006.0,79900.0,1.0
937.0,20.0,67.0,10083.0,2003.0,2003.0,1176.0,1200.0,1200.0,2003.0,8.0,2009.0,184900.0,1.0
938.0,60.0,75.0,9675.0,2005.0,2005.0,1113.0,1113.0,1971.0,2005.0,2.0,2009.0,253000.0,1.0
939.0,60.0,73.0,8760.0,2006.0,2006.0,1391.0,1391.0,1962.0,2006.0,8.0,2006.0,239799.0,1.0
941.0,90.0,55.0,12640.0,1976.0,1976.0,1728.0,1728.0,1728.0,1976.0,7.0,2006.0,150900.0,1.0
944.0,90.0,100.0,25000.0,1967.0,1967.0,1632.0,1632.0,1632.0,1967.0,6.0,2007.0,143000.0,1.0
946.0,50.0,98.0,8820.0,1890.0,1996.0,1088.0,1188.0,1869.0,1963.0,9.0,2009.0,124900.0,1.0
947.0,80.0,70.0,8163.0,1959.0,1959.0,1144.0,1144.0,1144.0,1959.0,3.0,2006.0,143000.0,1.0
948.0,20.0,85.0,14536.0,2002.0,2003.0,1616.0,1629.0,1629.0,2002.0,11.0,2007.0,270000.0,1.0
949.0,60.0,65.0,14006.0,2002.0,2002.0,936.0,936.0,1776.0,2002.0,2.0,2006.0,192500.0,1.0
950.0,20.0,78.0,9360.0,1972.0,2006.0,1161.0,1381.0,1381.0,1972.0,3.0,2010.0,197500.0,1.0
951.0,20.0,60.0,7200.0,1950.0,2002.0,864.0,864.0,864.0,1980.0,7.0,2007.0,129000.0,1.0
952.0,20.0,60.0,7800.0,1965.0,1965.0,828.0,965.0,965.0,1979.0,7.0,2006.0,119900.0,1.0
953.0,85.0,60.0,7200.0,1972.0,2003.0,768.0,768.0,768.0,1974.0,4.0,2009.0,133900.0,1.0
956.0,90.0,82.0,7136.0,1946.0,1950.0,979.0,979.0,1958.0,1946.0,8.0,2007.0,145000.0,1.0
957.0,160.0,24.0,1300.0,1980.0,1980.0,561.0,561.0,1229.0,1980.0,5.0,2009.0,124000.0,1.0
958.0,20.0,70.0,7420.0,1962.0,1962.0,1057.0,1057.0,1057.0,1977.0,4.0,2007.0,132000.0,1.0
959.0,20.0,65.0,8450.0,2003.0,2003.0,1337.0,1337.0,1337.0,2003.0,10.0,2007.0,185000.0,1.0
960.0,160.0,24.0,2572.0,1999.0,1999.0,696.0,696.0,1416.0,1999.0,5.0,2010.0,155000.0,1.0
963.0,160.0,24.0,2308.0,1976.0,1976.0,804.0,804.0,1548.0,1976.0,7.0,2007.0,155000.0,1.0
964.0,20.0,122.0,11923.0,2007.0,2007.0,1800.0,1800.0,1800.0,2007.0,5.0,2009.0,239000.0,1.0
965.0,60.0,80.0,11316.0,2002.0,2003.0,817.0,824.0,1894.0,2002.0,2.0,2010.0,214900.0,1.0
966.0,60.0,65.0,10237.0,2005.0,2007.0,783.0,783.0,1484.0,2005.0,7.0,2007.0,178900.0,1.0
967.0,50.0,130.0,9600.0,1940.0,1950.0,728.0,976.0,1308.0,1940.0,6.0,2009.0,160000.0,1.0
970.0,190.0,75.0,10382.0,1958.0,1958.0,588.0,1095.0,1095.0,1958.0,3.0,2006.0,140000.0,1.0
972.0,160.0,36.0,2268.0,2003.0,2004.0,764.0,764.0,1626.0,2003.0,7.0,2009.0,173000.0,1.0
973.0,120.0,55.0,7892.0,1979.0,1979.0,918.0,918.0,918.0,1979.0,4.0,2010.0,99500.0,1.0
974.0,20.0,95.0,11639.0,2007.0,2008.0,1428.0,1428.0,1428.0,2007.0,12.0,2008.0,182000.0,1.0
975.0,70.0,60.0,11414.0,1910.0,1993.0,728.0,1136.0,2019.0,1997.0,10.0,2009.0,167500.0,1.0
978.0,120.0,35.0,4274.0,2006.0,2007.0,1241.0,1241.0,1241.0,2007.0,11.0,2007.0,199900.0,1.0
979.0,20.0,68.0,9450.0,1954.0,1954.0,894.0,894.0,894.0,1999.0,5.0,2007.0,110000.0,1.0
980.0,20.0,80.0,8816.0,1963.0,1963.0,1121.0,1121.0,1121.0,1963.0,6.0,2009.0,139000.0,1.0
982.0,60.0,98.0,12203.0,1998.0,1999.0,1225.0,1276.0,2612.0,1998.0,7.0,2009.0,336000.0,1.0
983.0,20.0,43.0,3182.0,2007.0,2007.0,1266.0,1266.0,1266.0,2007.0,3.0,2008.0,159895.0,1.0
985.0,90.0,75.0,10125.0,1977.0,1977.0,0.0,1302.0,1734.0,1977.0,8.0,2009.0,126000.0,1.0
986.0,190.0,68.0,10880.0,1950.0,1950.0,1164.0,1164.0,1164.0,1950.0,8.0,2008.0,125000.0,1.0
987.0,50.0,59.0,5310.0,1910.0,2003.0,485.0,1001.0,1635.0,1950.0,6.0,2006.0,117000.0,1.0
988.0,20.0,83.0,10159.0,2009.0,2010.0,1930.0,1940.0,1940.0,2010.0,4.0,2010.0,395192.0,1.0
990.0,60.0,65.0,8125.0,2006.0,2006.0,770.0,778.0,1576.0,2006.0,8.0,2006.0,197000.0,1.0
991.0,60.0,82.0,9452.0,1997.0,1998.0,1396.0,1407.0,2392.0,1997.0,6.0,2006.0,348000.0,1.0
992.0,70.0,121.0,17671.0,1882.0,1986.0,916.0,916.0,1742.0,1925.0,11.0,2009.0,168000.0,1.0
993.0,60.0,80.0,9760.0,1964.0,1993.0,822.0,1020.0,1851.0,1964.0,7.0,2007.0,187000.0,1.0
994.0,60.0,68.0,8846.0,2005.0,2006.0,750.0,750.0,1500.0,2005.0,8.0,2006.0,173900.0,1.0
995.0,20.0,96.0,12456.0,2006.0,2007.0,1700.0,1718.0,1718.0,2008.0,7.0,2009.0,337500.0,1.0
996.0,50.0,51.0,4712.0,1946.0,1950.0,747.0,774.0,1230.0,1946.0,8.0,2006.0,121600.0,1.0
999.0,30.0,60.0,9786.0,1922.0,1950.0,1007.0,1077.0,1077.0,1922.0,5.0,2006.0,91000.0,1.0
1000.0,20.0,64.0,6762.0,2006.0,2006.0,1187.0,1208.0,1208.0,2006.0,2.0,2010.0,206000.0,1.0
1001.0,20.0,74.0,10206.0,1952.0,1952.0,0.0,944.0,944.0,1956.0,7.0,2009.0,82000.0,1.0
1002.0,30.0,60.0,5400.0,1920.0,1950.0,691.0,691.0,691.0,1920.0,1.0,2007.0,86000.0,1.0
1003.0,20.0,75.0,11957.0,2006.0,2006.0,1574.0,1574.0,1574.0,2006.0,7.0,2008.0,232000.0,1.0
1005.0,120.0,43.0,3182.0,2005.0,2006.0,1346.0,1504.0,1504.0,2005.0,5.0,2009.0,181000.0,1.0
1006.0,80.0,65.0,8385.0,1977.0,1977.0,985.0,985.0,985.0,1977.0,11.0,2008.0,149900.0,1.0
1008.0,160.0,21.0,2217.0,1970.0,1970.0,546.0,546.0,1092.0,1970.0,8.0,2009.0,88000.0,1.0
1009.0,20.0,43.0,12118.0,2004.0,2005.0,1710.0,1710.0,1710.0,2004.0,4.0,2009.0,240000.0,1.0
1011.0,50.0,115.0,21286.0,1948.0,1950.0,720.0,720.0,1271.0,1948.0,8.0,2008.0,135000.0,1.0
1013.0,70.0,55.0,10592.0,1923.0,1996.0,602.0,900.0,1502.0,1923.0,8.0,2007.0,165000.0,1.0
1014.0,30.0,60.0,7200.0,1910.0,2006.0,1022.0,1022.0,1022.0,1956.0,6.0,2009.0,85000.0,1.0
1015.0,20.0,60.0,11664.0,1948.0,1950.0,1082.0,1082.0,1082.0,1948.0,11.0,2007.0,119200.0,1.0
1016.0,60.0,70.0,8400.0,2001.0,2001.0,810.0,810.0,1665.0,2001.0,11.0,2009.0,227000.0,1.0
1017.0,20.0,73.0,11883.0,1996.0,1996.0,1504.0,1504.0,1504.0,1996.0,6.0,2009.0,203000.0,1.0
1020.0,120.0,43.0,3013.0,2005.0,2005.0,1362.0,1506.0,1506.0,2005.0,4.0,2006.0,213490.0,1.0
1021.0,20.0,60.0,7024.0,2005.0,2005.0,1132.0,1132.0,1132.0,2005.0,6.0,2008.0,176000.0,1.0
1022.0,20.0,64.0,7406.0,2006.0,2006.0,1199.0,1220.0,1220.0,2006.0,7.0,2006.0,194000.0,1.0
1023.0,50.0,52.0,9439.0,1930.0,1950.0,912.0,912.0,1248.0,1957.0,3.0,2007.0,87000.0,1.0
1024.0,120.0,43.0,3182.0,2005.0,2006.0,1346.0,1504.0,1504.0,2005.0,5.0,2008.0,191000.0,1.0
1026.0,20.0,70.0,7700.0,1972.0,1972.0,882.0,882.0,882.0,1980.0,3.0,2007.0,112500.0,1.0
1027.0,20.0,73.0,9300.0,1960.0,1960.0,1268.0,1264.0,1264.0,1960.0,4.0,2010.0,167500.0,1.0
1028.0,20.0,71.0,9520.0,2007.0,2008.0,1638.0,1646.0,1646.0,2008.0,4.0,2008.0,293077.0,1.0
1029.0,50.0,79.0,9492.0,1941.0,1950.0,768.0,968.0,1376.0,1941.0,4.0,2007.0,105000.0,1.0
1030.0,160.0,21.0,1680.0,1972.0,1972.0,672.0,672.0,1218.0,1972.0,5.0,2006.0,118000.0,1.0
1032.0,75.0,102.0,15863.0,1920.0,1970.0,824.0,1687.0,3082.0,1970.0,8.0,2009.0,197000.0,1.0
1035.0,30.0,50.0,6305.0,1938.0,1950.0,920.0,954.0,954.0,1938.0,6.0,2007.0,119750.0,1.0
1037.0,20.0,89.0,12898.0,2007.0,2008.0,1620.0,1620.0,1620.0,2008.0,9.0,2009.0,315500.0,1.0
1040.0,180.0,21.0,1477.0,1970.0,1970.0,630.0,630.0,630.0,1970.0,4.0,2009.0,80000.0,1.0
1041.0,20.0,88.0,13125.0,1957.0,2000.0,1134.0,1803.0,1803.0,1957.0,1.0,2006.0,155000.0,1.0
1043.0,120.0,34.0,5381.0,2005.0,2005.0,1306.0,1306.0,1306.0,2005.0,8.0,2009.0,196000.0,1.0
1044.0,60.0,86.0,11839.0,1990.0,1990.0,1475.0,1532.0,2329.0,1990.0,5.0,2008.0,262280.0,1.0
1045.0,20.0,80.0,9600.0,1981.0,1981.0,2524.0,2524.0,2524.0,1981.0,7.0,2009.0,278000.0,1.0
1047.0,60.0,85.0,16056.0,2005.0,2006.0,1992.0,1992.0,2868.0,2005.0,7.0,2006.0,556581.0,1.0
1048.0,20.0,57.0,9245.0,1994.0,1995.0,990.0,990.0,990.0,1996.0,2.0,2008.0,145000.0,1.0
1049.0,20.0,100.0,21750.0,1960.0,2006.0,0.0,1771.0,1771.0,1960.0,11.0,2009.0,115000.0,1.0
1050.0,20.0,60.0,11100.0,1946.0,2006.0,0.0,930.0,930.0,1946.0,4.0,2010.0,84900.0,1.0
1051.0,20.0,73.0,8993.0,2007.0,2007.0,1302.0,1302.0,1302.0,2007.0,8.0,2007.0,176485.0,1.0
1052.0,20.0,103.0,11175.0,2007.0,2007.0,1316.0,1316.0,1316.0,2007.0,10.0,2007.0,200141.0,1.0
1053.0,60.0,100.0,9500.0,1964.0,1978.0,816.0,1127.0,1977.0,1964.0,6.0,2007.0,165000.0,1.0
1054.0,20.0,68.0,8562.0,1957.0,2002.0,1216.0,1526.0,1526.0,1957.0,5.0,2010.0,144500.0,1.0
